1334, 1545, 514, 2255, 2564, 1101, 1170, 1184, 1089, 912, 2782, 1680, 1046, 250, 573, 2018, 2114, 2287, 1492, 515
105, 1019, 3, 1054, 1254, 483, 2746, 2646, 1739, 1868, 2572, 2044, 2085, 592, 953, 1427, 2634, 845, 1310, 39
2374, 706, 1813, 376, 1765, 2134, 2550, 2603, 1926, 2641, 1829, 704, 145, 2245, 2514, 537, 512, 1391, 2343, 2354
1771, 1072, 1646, 341, 2474, 411, 1704, 2268, 554, 2754, 15, 1821, 2181, 1167, 1925, 1890, 1558, 495, 68, 214
147, 2828, 614, 1095, 2711, 1458, 965, 854, 1483, 293, 151, 576, 2214, 686, 1263, 630, 1491, 2555, 488, 493
688, 1535, 2539, 207, 67, 1671, 1377, 2755, 97, 1440, 276, 2461, 718, 1971, 1725, 1276, 1966, 1091, 2598, 1376
395, 2185, 2003, 227, 2087, 1991, 2557, 1949, 987, 678, 631, 429, 2413, 483, 2847, 2470, 961, 2503, 982, 356
5128, 914, 1472, 8329, 16057, 7328, 8223, 10908, 13884, 17937, 18489, 1671, 21978, 15023, 24483, 6174, 8378, 20836, 14031, 2301
876, 2155, 272, 1681, 261, 146, 284, 1462, 1455, 2315, 369, 2230, 235, 2451, 636, 516, 1008, 2468, 884, 1781
1209, 2423, 847, 1840, 1588, 386, 1554, 1071, 1742, 1989, 2043, 634, 2360, 152, 799, 2532, 708, 1559, 2692, 1276
2151, 1116, 142, 106, 596, 1858, 373, 838, 2474, 826, 1042, 1338, 717, 873, 1664, 17, 1359, 1606, 508, 1203
61, 487, 2250, 2757, 2759, 348, 2497, 316, 1140, 1880, 12, 1749, 185, 2617, 2813, 1583, 2610, 2392, 79, 2432
2387, 1327, 1328, 1733, 2680, 1331, 1396, 2213, 2289, 572, 926, 2843, 1056, 509, 1760, 1166, 1278, 7, 2627, 1236
536, 2595, 208, 2502, 1605, 2034, 1557, 2568, 1312, 1274, 1426, 2376, 2280, 1655, 1708, 1397, 459, 10, 2725, 375
6499, 16990, 1149, 7699, 23271, 10828, 7879, 17054, 8026, 17473, 771, 9376, 1393, 23595, 23461, 11610, 14540, 175, 24582, 14711
1942, 1309, 939, 1775, 1412, 2719, 863, 851, 734, 2808, 1596, 2837, 496, 1512, 263, 1499, 1573, 2736, 1990, 174
488, 1560, 1689, 388, 709, 1666, 1547, 518, 1864, 1284, 467, 707, 1015, 1965, 75, 1993, 647, 1925, 548, 1754
1910, 1352, 2797, 1720, 746, 932, 2853, 1067, 1568, 589, 2803, 1824, 642, 1702, 2017, 1527, 795, 336, 2689, 1610
69307, 75389, 411, 17803, 103921, 65703, 70913, 77757, 108439, 101925, 26864, 45463, 17706, 71676, 93786, 105548, 42000, 41668, 9026, 64243
909, 846, 1675, 1922, 159, 2359, 428, 2032, 706, 1609, 286, 445, 1977, 2325, 2857, 870, 2148, 2014, 1406, 1735
2636, 902, 359, 234, 1565, 1323, 252, 137, 1645, 1643, 313, 2505, 2723, 157, 131, 405, 2247, 2117, 1836, 1506
18872, 23736, 73, 17535, 19507, 7582, 21178, 6147, 21395, 3871, 11977, 9881, 13203, 20811, 7307, 6089, 13275, 23558, 8038, 2865
2438, 1477, 1344, 210, 81, 2419, 1756, 201, 1980, 1208, 1217, 418, 2424, 2373, 711, 2594, 104, 1258, 243, 1862
2730, 2172, 1483, 747, 1744, 842, 2685, 417, 2534, 107, 481, 1038, 2310, 887, 2820, 196, 245, 2346, 1860, 2807
2735, 419, 807, 950, 1662, 1175, 1228, 2855, 335, 1696, 202, 637, 1029, 2839, 60, 2634, 1446, 2799, 603, 188
2044, 886, 2622, 231, 1010, 1726, 786, 2453, 761, 392, 1303, 1818, 1087, 1120, 1242, 867, 353, 499, 929, 691
9548, 1760, 23851, 9046, 16117, 22650, 3546, 20097, 3353, 14777, 8638, 5214, 22512, 5148, 8657, 16865, 2551, 6764, 2155, 18392
136, 2754, 2766, 1642, 669, 178, 2105, 1661, 2740, 2734, 779, 2022, 1905, 1699, 2478, 544, 159, 28, 1755, 2114
655, 1529, 1688, 597, 2061, 390, 1668, 1218, 8, 472, 1644, 2663, 1734, 1777, 1228, 1374, 451, 348, 1808, 37
956, 2380, 2636, 838, 1197, 1194, 2188, 1163, 1450, 1016, 1875, 1138, 2516, 2346, 204, 2223, 1276, 1628, 1664, 1394
2277, 2377, 1153, 1550, 2717, 161, 1097, 1492, 2024, 552, 1865, 2434, 2606, 1564, 1262, 1026, 1479, 210, 850, 584
2474, 1321, 95, 577, 104, 1686, 2235, 1014, 842, 1399, 1470, 656, 2707, 966, 1859, 1155, 2784, 503, 2755, 1427
15, 1225, 1467, 829, 778, 325, 2783, 711, 1115, 1649, 99, 2140, 2728, 1475, 1983, 285, 1880, 338, 1848, 1924
12077, 23010, 8221, 16491, 2656, 17935, 18806, 15928, 19461, 12690, 15595, 3056, 5221, 13937, 13347, 11313, 1577, 6103, 15762, 4341
786, 140, 2206, 902, 2129, 1830, 309, 587, 1547, 1913, 595, 2063, 2642, 298, 205, 1835, 290, 893, 747, 2276
1798, 251, 609, 63, 109, 2170, 1369, 1488, 1917, 989, 1725, 2820, 1122, 1758, 262, 2658, 1271, 1581, 707, 753
2527, 2650, 2424, 1180, 2523, 260, 653, 644, 2051, 845, 1105, 1601, 1596, 720, 1578, 871, 1551, 2251, 2025, 2255
62519, 89695, 54901, 49617, 57147, 46932, 94053, 42992, 53140, 58904, 74966, 113507, 16221, 15968, 91976, 68798, 88594, 114129, 68176, 69260
2634, 1215, 2792, 1965, 637, 1433, 1031, 2349, 281, 886, 1445, 844, 1587, 445, 406, 1613, 1717, 721, 1632, 1701
2855, 964, 2693, 1536, 613, 471, 2795, 1521, 2596, 284, 288, 636, 1333, 323, 763, 488, 827, 368, 2633, 1127
4099, 11090, 14571, 9834, 13885, 16215, 4363, 70, 17664, 3853, 7445, 23588, 12976, 20333, 21891, 22212, 13385, 1643, 6949, 19941
1874, 2350, 1585, 186, 2356, 2708, 1277, 529, 1474, 192, 2035, 1344, 2177, 1275, 300, 108, 738, 2555, 127, 563
658, 1151, 256, 160, 157, 2678, 2481, 2265, 1145, 10, 1834, 1591, 1807, 1633, 1662, 1210, 2095, 837, 2009, 2644
807, 2137, 1660, 124, 2798, 2613, 2629, 2259, 1170, 263, 373, 1206, 2470, 2492, 1222, 2131, 905, 29, 2373, 2593
2751, 1181, 1022, 2537, 155, 726, 2031, 1351, 2452, 615, 1781, 2062, 913, 357, 2357, 64, 2625, 1667, 2351, 1440
275, 1446, 1962, 1877, 2668, 1693, 163, 122, 67, 455, 1202, 2577, 1768, 2830, 2117, 1708, 1075, 113, 2753, 2652
4408, 15513, 16524, 1661, 16005, 19120, 24071, 18151, 9223, 21895, 5422, 8438, 10677, 8051, 19813, 2297, 3536, 11695, 5660, 16360
2182, 2300, 2397, 1327, 2018, 424, 929, 1291, 1720, 1048, 1481, 767, 245, 2592, 1582, 2153, 1817, 1146, 1870, 1965
1027, 2718, 427, 1065, 553, 2806, 393, 1173, 921, 224, 603, 1510, 1407, 1037, 1058, 219, 2518, 2116, 1274, 1910
1690, 2688, 77, 1163, 1852, 899, 932, 1610, 445, 1229, 2472, 2082, 1614, 2432, 1523, 1465, 2389, 1807, 2791, 1822
2839, 1419, 688, 1524, 1565, 587, 1703, 1905, 882, 2158, 903, 2514, 923, 401, 1453, 2815, 1293, 178, 1155, 2304
2807, 1391, 1937, 1550, 231, 2127, 2786, 1308, 2550, 1150, 639, 2287, 1815, 2306, 868, 1275, 354, 577, 1200, 796
2737, 2258, 2334, 2080, 904, 2232, 1819, 1958, 2448, 1051, 1091, 1573, 57, 2445, 59, 2622, 1161, 938, 652, 2537
9049, 23985, 18299, 1888, 17564, 4174, 3876, 19930, 10812, 24875, 24615, 24955, 5869, 7288, 10408, 23177, 4018, 21883, 10715, 1039
2694, 2674, 2821, 482, 1050, 160, 2697, 350, 287, 2174, 1761, 1083, 2530, 2772, 2099, 998, 324, 1049, 411, 2214
631, 2037, 645, 1803, 1977, 2758, 1725, 1358, 1609, 196, 181, 865, 1997, 2755, 28, 518, 1626, 183, 581, 1241
4763, 69131, 28138, 58787, 45409, 109806, 61351, 58683, 29306, 533, 84894, 537, 113265, 119932, 38834, 48577, 6956, 107306, 111884, 26064
192, 1707, 105, 1949, 895, 1295, 246, 2272, 671, 455, 1353, 1279, 419, 2798, 644, 611, 910, 911, 2638, 428
261, 1242, 2715, 2185, 572, 2713, 2011, 462, 1041, 1026, 449, 1367, 1383, 766, 39, 1689, 165, 187, 24, 2547
532, 2298, 1479, 1605, 2276, 2192, 201, 632, 1967, 1046, 2055, 159, 1966, 142, 683, 2278, 1254, 1072, 2461, 1801
19321, 11781, 23803, 24474, 2541, 11271, 19167, 6311, 10139, 24233, 2657, 19034, 17461, 14544, 5334, 24719, 24344, 19741, 8694, 8444
2757, 2406, 2515, 745, 2563, 1757, 1985, 320, 608, 2627, 800, 2220, 2133, 1413, 1250, 1521, 1601, 1226, 2416, 1351
2090, 488, 1736, 2469, 663, 2722, 209, 2044, 2399, 886, 60, 102, 934, 1637, 1105, 1821, 189, 1074, 273, 1265
1212, 2458, 2368, 3, 2527, 86, 2249, 538, 1223, 136, 777, 472, 1960, 483, 875, 19, 1827, 2672, 2746, 1156
1989, 1458, 1859, 4, 1531, 2468, 597, 1753, 1336, 348, 748, 2054, 374, 2392, 405, 417, 124, 1943, 1620, 599
1968, 2762, 2440, 194, 326, 546, 1341, 2700, 1534, 2668, 1087, 1130, 336, 1879, 2180, 892, 759, 2132, 2769, 902
12148, 12830, 1473, 15488, 21059, 13310, 17647, 10758, 4283, 2605, 11417, 19190, 5375, 16043, 3923, 19174, 13950, 14408, 19150, 11924
1018, 432, 1084, 2763, 378, 1878, 2248, 2135, 795, 2098, 2216, 2365, 148, 2854, 2398, 2322, 542, 1634, 2604, 2284
896, 835, 1801, 606, 1299, 1905, 897, 2196, 578, 2735, 2758, 651, 611, 604, 1750, 161, 1001, 942, 1109, 1394
2023, 379, 1101, 151, 1152, 1422, 201, 154, 78, 2275, 700, 155, 1359, 2422, 1261, 439, 751, 1287, 2780, 1671
1656, 1585, 1316, 1639, 1553, 194, 38, 1273, 989, 2484, 1050, 1854, 660, 2542, 768, 1958, 181, 658, 2326, 2695
2174, 1773, 1095, 1379, 789, 970, 569, 327, 1076, 1499, 2062, 1717, 2813, 346, 2299, 247, 1812, 2017, 1202, 2766
588, 2374, 2802, 641, 1578, 666, 2046, 1894, 1941, 205, 1882, 1151, 637, 527, 2807, 1581, 2123, 2133, 1297, 64
43204, 57194, 59284, 65533, 91947, 7390, 111003, 71228, 14800, 47341, 28866, 41873, 25655, 45555, 72385, 62613, 74341, 38159, 113949, 25149
14079, 13331, 15096, 15427, 7443, 7892, 19300, 16068, 23893, 2641, 18620, 14149, 5242, 2455, 13603, 12682, 19938, 242, 13139, 8064
1959, 103, 433, 2150, 2706, 894, 1208, 1290, 2786, 1949, 1413, 2405, 2042, 1938, 2768, 1521, 2290, 264, 300, 365
2344, 476, 3, 2262, 1124, 2790, 1689, 2697, 28, 686, 285, 2546, 852, 2618, 2257, 579, 1276, 2582, 2279, 1826
761, 142, 1836, 1194, 2364, 575, 2837, 2610, 184, 2797, 2142, 2653, 623, 1003, 1414, 2816, 1161, 1291, 1732, 2100
240, 1158, 2752, 1916, 1118, 1716, 2515, 337, 920, 366, 759, 75, 562, 15, 1190, 584, 855, 2152, 1603, 276
2390, 1167, 1784, 816, 2831, 1752, 903, 325, 1281, 2033, 895, 2109, 1188, 169, 1421, 750, 1352, 1358, 1083, 2159
11269, 17616, 19772, 7869, 23428, 4867, 11164, 3745, 15028, 22884, 18809, 22186, 7084, 16004, 7275, 1383, 17512, 6460, 18588, 23828
1647, 2144, 92, 2357, 1577, 1221, 1271, 512, 986, 1390, 1879, 225, 1636, 2672, 1813, 636, 2748, 483, 2692, 2663
60, 865, 1818, 1183, 1342, 1027, 2573, 1624, 1453, 1014, 157, 994, 265, 2476, 728, 2311, 2611, 1425, 1627, 1193
1035, 963, 2781, 255, 508, 566, 1970, 645, 763, 1774, 829, 955, 1069, 98, 998, 1228, 2179, 1008, 1646, 187
2559, 799, 2000, 390, 324, 2824, 2829, 1398, 1187, 1434, 1199, 2600, 1024, 286, 710, 1855, 241, 250, 2221, 2014
314, 1473, 2409, 2534, 2202, 670, 1840, 1574, 1550, 459, 2776, 1327, 843, 930, 1218, 2500, 2581, 1070, 1154, 2562
6767, 18371, 5828, 20462, 10616, 14578, 2325, 24566, 9670, 15187, 12208, 18123, 17716, 22509, 2825, 10743, 1041, 23155, 11764, 14913
41588, 46107, 38805, 17738, 59532, 63671, 3805, 78298, 92523, 115587, 110389, 77583, 80968, 105324, 112597, 8718, 25189, 5869, 101066, 75617
16323, 15293, 296, 21330, 4844, 7718, 13784, 2282, 8754, 17058, 3145, 12750, 13657, 23843, 3803, 24242, 16465, 7361, 23977, 9827
24634, 98, 19414, 6979, 24698, 22838, 21502, 23384, 12016, 23181, 3668, 16475, 21161, 24368, 19140, 14029, 4797, 21888, 21009, 24052
15741, 14848, 10622, 6452, 10641, 9862, 10832, 13871, 22025, 2563, 18129, 21442, 10923, 23272, 6936, 2891, 15997, 24651, 19239, 7730
40800, 73752, 73066, 48844, 87079, 59952, 15057, 100590, 91408, 88905, 102626, 9229, 92431, 54725, 21384, 86403, 36109, 48036, 1065, 15094
8627, 1500, 18315, 5206, 13107, 8819, 913, 5708, 8728, 670, 433, 14674, 7155, 1998, 11914, 6927, 1295, 6792, 23160, 24468
12303, 15609, 11930, 22538, 1684, 13550, 19713, 406, 16576, 18020, 2327, 22549, 18761, 839, 19875, 6921, 5484, 7157, 14065, 10051
13699, 3689, 86002, 46974, 11035, 25487, 23261, 26923, 104692, 89188, 70855, 46348, 40885, 14741, 19671, 27169, 27200, 65265, 41595, 89715
